,,,,,,discrimination/prejudice,aggression,demographics,other characteristics,"aggression, physical action",discrimination/prejudice,demographics,demographics,"discrimination/prejudice, verbal/written expression",sociocultural control,demographics,other characteristics,"discrimination/prejudice, verbal/written expression",demographics,demographics,"aggression, physical action",aggression,aggression,"aggression, physical action",verbal/written expressions,demographics,demographics,verbal/written expressions,verbal/written expressions,beliefs,verbal/written expressions,demographics,aggression,beliefs,demographics,verbal/written expressions,discrimination/prejudice,"aggression, verbal/written expression",demographics,aggression,discrimination/prejudice,discrimination/prejudice,aggression,other characteristics,aggression,demographics,aggression,discrimination/prejudice,aggression,aggression,beliefs,"aggression, verbal/written expression",demographics,demographics,demographics,aggression,"aggression, verbal/written expression",demographics,socioeconomic status,sociocultural control,aggression,other characteristics,aggression,discrimination/prejudice,beliefs,demographics,demographics,demographics,demographics,discrimination/prejudice,sociocultural control,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,sociocultural control,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,demographics,aggression,discrimination/prejudice,verbal/written expressions,discrimination/prejudice,discrimination/prejudice,sociocultural control,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,sociocultural control,sociocultural control,sociocultural control,"discrimination/prejudice, verbal/written expression","discrimination/prejudice, verbal/written expression","discrimination/prejudice, verbal/written expression",sociocultural control,sociocultural control,discrimination/prejudice,discrimination/prejudice,socioeconomic status,socioeconomic status,socioeconomic status,aggression,sociocultural control,sociocultural control,,"discrimination/prejudice, sociocultural control",sociocultural control,socioeconomic status,socioeconomic status,socioeconomic status,socioeconomic status,aggression,socioeconomic status,demographics,demographics,,other characteristics,demographics,sociocultural control,physical action,aggression,aggression,aggression,verbal/written expressions,"aggression, verbal/written expression",other characteristics,other characteristics,aggression,discrimination/prejudice,discrimination/prejudice,verbal/written expressions,demographics,beliefs,aggression,socioeconomic status,socioeconomic status,verbal/written expressions,verbal/written expressions,socioeconomic status,discrimination/prejudice,verbal/written expressions,verbal/written expressions,other characteristics,sociocultural control,sociocultural control,sociocultural control,discrimination/prejudice,discrimination/prejudice,socioeconomic status,demographics,beliefs,sociocultural control,aggression,"discrimination/prejudice, sociocultural control",socioeconomic status,socioeconomic status,socioeconomic status,sociocultural control,discrimination/prejudice,beliefs,beliefs,sociocultural control,demographics,sociocultural control,verbal/written expressions,sociocultural control,socioeconomic status,beliefs,demographics,beliefs,"aggression, physical action","discrimination/prejudice, sociocultural control","discrimination/prejudice, sociocultural control",socioeconomic status,beliefs,beliefs,beliefs,beliefs,other characteristics,other characteristics,demographics,demographics,demographics,beliefs,other characteristics,discrimination/prejudice,verbal/written expressions,socioeconomic status,sociocultural control,sociocultural control,socioeconomic status,socioeconomic status,"aggression, verbal/written expression",sociocultural control,socioeconomic status,demographics,demographics,demographics,discrimination/prejudice,aggression,demographics,sociocultural control,"discrimination/prejudice, verbal/written expression",beliefs,beliefs,beliefs,demographics,demographics,verbal/written expressions,verbal/written expressions,socioeconomic status,socioeconomic status,socioeconomic status,aggression,socioeconomic status,demographics,socioeconomic status,socioeconomic status,socioeconomic status,socioeconomic status,discrimination/prejudice,discrimination/prejudice,discrimination/prejudice,sociocultural control,sociocultural control,socioeconomic status,sociocultural control,sociocultural control,sociocultural control,socioeconomic status,socioeconomic status,demographics,"discrimination/prejudice, verbal/written expression",sociocultural control,socioeconomic status,socioeconomic status,other characteristics,verbal/written expressions,sociocultural control,sociocultural control,"aggression, physical action",socioeconomic status,beliefs,"aggression, physical action"
183,https://et.wikipedia.org/wiki/Vaenuk%C3%B5ne,Wikipedia,"Hate speech or incitement to hatred (hate speech in English) is denigration or hatred directed against a person or a group of persons on the basis of belonging to a social group.[1][2][3][4][5]
In the Estonian Penal Code, ""inciting hatred"" is defined as a composition in section 151.
Hate speech can also be understood as angry speech, i.e. something said out of anger, which is something else. In this regard, the content of the matter is better conveyed by the name hate speech, because it is the intentional incitement of hatred towards a social group that is meant.[6]


Definition[edit | edit source text]
There is no unified definition of hate speech.[1] According to one of the more common definitions, hate speech is a public verbal or written expression of opinion that threatens, insults or humiliates a group of persons based on their race, skin colour, national or ethnic origin, religion, disability or sexual orientation. Hate speech can also be directed against an individual. Hate speech is not based on an individual's personal characteristics, but on belonging to a certain group.[3][7]",0,Estonian,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,https://eu.wikipedia.org/wiki/Gorroto-diskurtso,Wikipedia,"The expression of hate discourse is against people and groups of hatred and prejudices, promoting them or disrespecting them, their race, ethnicity, nationality, appearance, sexual trend, language, political or moral trendor because of socioeconomic status. [1]",0,Basque,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,https://fa.wikipedia.org/wiki/%D9%86%D9%81%D8%B1%D8%AA%E2%80%8C%D9%BE%D8%B1%D8%A7%DA%A9%D9%86%DB%8C,Wikipedia,"Hate Speech (in English: Hate Speech) is speech that attacks a person or a group based on characteristics such as race, gender, religion, ethnicity, nationality, gender, sexual orientation, or gender identity.[1]",0,Persian,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,https://fi.wikipedia.org/wiki/Vihapuhe,Wikipedia,"Hate speech means using language marked by hatred.[1] According to the dictionary of the Language Agency, hate speech is speech that expresses or incites hatred or intolerance, especially towards minorities.[2] However, it can also target the mainstream population.[3] Hate speech is not defined in Finnish legislation, and the Criminal Code does not recognize it.[4][5] In general language and public discussion, the term has become a concept open to interpretation.[4] Neither the academic community nor the authorities have produced an unequivocal definition of hate speech.[6][7] Hate speech is common especially online, where it can take the form of digital violence. source?
The Finnish concept of hate speech comes from the English expression hate speech,[8] which became popular in the 1990s.[9] The word has still been known in the Finnish language since at least the 19th century.[10]",dictionary of language agency.,Finnish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,https://fr.wikipedia.org/wiki/Discours_de_haine,Wikipedia,"Hate speech (or “hate speech”, “hate speech”) designates a type of speech or system which (beyond occasional violence or insult in terms of force and nature[1] ) attacks a person or group of people on the basis of various characteristics (skin color, ethnicity, age, gender, sexual orientation, religion, etc.). 

",0,French,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,https://he.wikipedia.org/wiki/%D7%94%D7%A1%D7%AA%D7%94,Wikipedia,"Incitement is an attempt to persuade a person or group of people to commit a negative act, usually a crime. In many cases, a distinction is made between a criminal offense of the type of solicitation, which refers to the persuasion of a single person, and incitement, which refers to the persuasion of a public of people.
In many countries (especially in Europe), there are comprehensive laws that define as a crime any attempted incitement to commit an act that violates the law.
In Israel, in addition to the general offense of solicitation, the Penal Code specifically states several acts whose incitement constitutes a criminal offense.
In order to establish the offense of incitement, it is necessary to prove an objective probability that the words will turn into actions. Also, it is required to prove that the expresser specifically meant the criminal consequences to which he incited.
In the United States, the crime of incitement (solicitation) applies whether or not the crime was committed. On the other hand, in Europe, when the offense did not occur, the solicitation is called ""incitement"", and when the offense was committed, the instigator is prosecuted for conspiracy.


Hate speech[edit source code | editing]
A special type of incitement is hate speech: the transmission of messages to a listening audience, which are intended to detract from the value or dignity of a person or a human group, based on characteristics such as race, religion, nationality or sexual orientation[1]. Hate speech can be a speech, a gesture, a cartoon, a movie, a written message or a performance, which has the purpose of promoting or encouraging violence, between people or groups, or instilling fear in an individual or group, or lowering their value or dignity. In some countries, hate speech may be against the law and considered incitement. There may be different classifications of a person or group in the law, under characteristics such as race, gender, ethnicity, nationality, religion or sexual orientation.
Hate speech, together with demonization (a type of hate speech in which the object of hatred is presented as demonic or non-human), is considered incitement in many countries even if it does not explicitly call for violence, as they allow the blood of the object of hatred and encourage violence against them by presenting it as the root of evil and canceling his right to life, health and security. Often incitement to commit violence combines in its rhetoric words of hatred and demonization, with the most well-known example being the incitement against the Jews in Nazi Germany, which led to violence (both organized and spontaneous) against them and finally to the Holocaust.",0,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189,https://hi.wikipedia.org/wiki/%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A5%87%E0%A4%B7%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A3_%E0%A4%AD%E0%A4%BE%E0%A4%B7%E0%A4%A3,Wikipedia,"Hate speech is defined by the Cambridge Dictionary, ""Public speech that expresses hatred to a person or group on the basis of something like race, religion, gender or sexual orientation"" or encourages violence "". [1] The encyclopedia of the US Constitution states that hatred speech ""typically"" due to group characteristics like race, color, national origin, gender, disability, religion, or sexual relationCommunication is considered involved. ""Orientation ""[2] The legal definitions of disgusting speech vary in different countries.","cambridge dict, encyclopedia of the American Constitution",Hindi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,https://hr.wikipedia.org/wiki/Govor_mr%C5%BEnje,Wikipedia,"Hate speech is an oral or written speech that comes down to publicly causing or causing hatred of a particular group (or individual person) because of someone of its determination (such as race, gender, gender, religion, sexuality, disability and so on) for the purpose of creatingintolerance, discord, discrimination, violence and/or burning already existing hatred by developing, stronger and deepening by public speech of hatred.
",0,Croatian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191,https://ht.wikipedia.org/wiki/Diskou_rayisab,Wikipedia,"Hate speech (or Hate speech) means a type of speech or system that (worse than violence or insults that have to do with force and nature [1] ) attacks a person or a group of people on the basis of various characteristics (skin color, ethnicity, age, gender, sexual orientation, religion, etc.). History has shown that hate speech can lead to suicides [2], lynchings, mass shootings [3], [4], [5], explosive attacks [6], wars, mass crimes and genocidal processes such as in the former Yugoslavia and Rwanda. (see: encouragement of genocide) [7] .
Hate speech is often an incitement to racial hatred; is the most legally held offense, in particular in the law against racism and hate speech. It is also regularly condemned for its sexist and homophobic nature.
It can be transmitted by people, political authorities, or institutions (religious, associations, media...).",0,Haitian,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192,https://hu.wikipedia.org/wiki/Gy%C5%B1l%C3%B6letbesz%C3%A9d,Wikipedia,"Hate speech is an oral or written expression whose purpose is to humiliate or intimidate a social group or to provoke violence or prejudice against its members. Hate speech is mostly directed against groups based on gender, race, ethnicity, nationality, religion, or sexuality.",0,Hungarian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193,https://hy.wikipedia.org/wiki/%D4%B1%D5%BF%D5%A5%D5%AC%D5%B8%D6%82%D5%A9%D5%B5%D5%A1%D5%B6_%D5%AD%D5%B8%D5%BD%D6%84,Wikipedia,"Hate speech, a manifestation of public (public) speech that expresses hatred or encourages violence against a person or group of persons due to such characteristics as a person's race, gender, religious affiliation, ethnic group, gender identity, skin color, sexual orientation, disability, etc. [1]. It covers many forms of expression that, for various reasons, spread, incite, promote or justify hatred, violence and discrimination against a person or group of persons.[2] Hate speech poses a serious threat to democratic society, protection of human rights and ensuring the rule of law. Manifestations of indifference towards the latter can lead to wide-scale violence and clashes. In this sense, hate speech is an extreme manifestation of intolerance, which contributes to the emergence of hate crimes.
",0,Armenian,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
194,https://id.wikipedia.org/wiki/Ujaran_kebencian,Wikipedia,"Hate speech (English: hate speech) is an act of communication carried out by an individual or group in the form of provocation, incitement, or insults to other individuals or groups in terms of various aspects such as race, skin color, ethnicity, gender, disability,[ 1] sexual orientation,[2] citizenship, religion, etc.[3]
In a legal sense, hate speech is words, behavior, writing, or performances that are prohibited because they can trigger acts of violence and prejudice, whether on the part of the perpetrator, the statement, or the victim of the act.[4] Websites that use or implement hate speech are called hate sites. Most of these sites use internet forums and news to reinforce a particular point of view.[5]
]",0,Indonesian,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195,https://is.wikipedia.org/wiki/Hatursor%C3%B0r%C3%A6%C3%B0a,Wikipedia,"Hate Speech is, in a general sense, a rhetoric that depends on a person or a group on the basis of, for example, race, religion, gender, disability or sexual orientation.
In a legal sense, hate speech is any of the rhetoric, gesture or behavior, writing or expression, which is prohibited because it may encourage violence or criminal acts against a person or group that enjoys the protection of the law, or because is lowly or threatening for such a person or group.",0,Icelandic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
196,https://it.wikipedia.org/wiki/Incitamento_all%27odio,Wikipedia,"Hate speech[1] or hate speech[2] (translation of the English term hate speech[3]) is a communication with verbal[4] and non-verbal[5] elements aimed at expressing and spreading hatred and intolerance, or to incite prejudice and fear towards an individual or a group of individuals who share ethnicity, sexual or religious orientation, disability, other social or cultural belonging. The phenomenon has acquired particular visibility and extension with the spread of social networks, fueling the legal debate and pushing governments and associations to implement containment or repression actions.[6]",0,Italian,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,https://ja.wikipedia.org/wiki/%E3%83%98%E3%82%A4%E3%83%88%E3%82%B9%E3%83%94%E3%83%BC%E3%83%81,Wikipedia,"Hate speech is defined as hate speech based on race, national origin, ethnicity, religion, sexual orientation, gender, physical appearance, health (disability), economic or social origin, or other identity factors. It refers to speech or behavior that attacks, threatens, or insults an individual or group.[1][2][3][4][5] There is no common interpretation in each country regarding what kind of speech specifically refers to hate speech, and legal definitions vary from country to country.
There has been much discussion about freedom of speech, hate speech, and hate speech laws.[6] The laws of some countries define hate speech as “inciting violence or prejudiced behavior against groups or individuals because of their membership in a group, or defaming or denigrating groups or individuals because of their membership in a group. [7][8] Furthermore, in some countries, including the United States, much of what is considered ""hate speech"" is protected by the constitution.[9][10]",0,Japanese,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
